;treatment_id;MC;sampling;species;phylum;cells_ml;mean_BioV;volume;sum;rel
488;Fluctuating_6;5;6;Gymnodinium indet.;Myzoza;402,6100236;461,2547662;185705,7923;2426478,867;0,076533035
489;Fluctuating_6;5;6;Hemiselmis indet.;Cryptophyta;555,3241705;57,40959958;31880,93826;2426478,867;0,013138766
490;Fluctuating_6;5;6;Leptocylindricus danicus;Bacillariophyta;624,7396918;1544,292807;964781,0123;2426478,867;0,397605364
491;Fluctuating_6;5;6;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;2426478,867;0,050123543
492;Fluctuating_6;5;6;Odontella auritia;Bacillariophyta;0;21960;0;2426478,867;0
493;Fluctuating_6;5;6;Peridiniella danica;Myzoza;13,88310426;8760,556423;121623,7182;2426478,867;0,050123543
494;Fluctuating_6;5;6;Phaeocystis indet.;Haptophyta;2082,465639;7,213491369;15021,84791;2426478,867;0,006190801
495;Fluctuating_6;5;6;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;2426478,867;0
496;Fluctuating_6;5;6;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;2426478,867;0,098958089
497;Fluctuating_6;5;6;Prorocentrum minimum;Myzoza;194,3634597;2741,386476;532825,3598;2426478,867;0,219587884
498;Fluctuating_6;5;6;Prorocentrum triestinum;Myzoza;27,76620852;2504,725507;69546,73071;2426478,867;0,028661585
499;Fluctuating_6;5;6;Rhizosolemia indet.;Bacillariophyta;0;NA;NA;2426478,867;NA
500;Fluctuating_6;5;6;Rhodomonas indet.;Cryptophyta;360,9607108;41,20012226;14871,62541;2426478,867;0,006128891
501;Fluctuating_6;5;6;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;2426478,867;0,017010568
502;Fluctuating_24;9;6;Alexandrium species;Myzoza;55,53241705;406,2514514;22560,12503;3505168,06;0,006436246
503;Fluctuating_24;9;6;Amphidinium crassum;Myzoza;0;906,6974521;0;3505168,06;0
504;Fluctuating_24;9;6;Chaetocerus species;Bacillariophyta;55,53241705;NA;NA;3505168,06;NA
505;Fluctuating_24;9;6;Ciliate indet.;Ciliophora;27,76620852;715,2981959;19861,11886;3505168,06;0,005666239
506;Fluctuating_24;9;6;Coscinodiscus indet.;Bacillariophyta;83,29862557;1037,948339;86459,67008;3505168,06;0,024666341
507;Fluctuating_24;9;6;Cryptomonas indet.;Cryptophyta;277,6620852;157,8915229;43840,48947;3505168,06;0,012507386
508;Fluctuating_24;9;6;Cylendrotheca closterium;Bacillariophyta;236,0127725;280,4420905;66187,91531;3505168,06;0,018882951
509;Fluctuating_24;9;6;Gymnodinium indet.;Myzoza;277,6620852;461,2547662;128072,9602;3505168,06;0,036538322
510;Fluctuating_24;9;6;Hemiselmis indet.;Cryptophyta;541,4410662;57,40959958;31083,91481;3505168,06;0,008868024
511;Fluctuating_24;9;6;Leptocylindricus danicus;Bacillariophyta;1596,55699;1544,292807;2465551,476;3505168,06;0,70340464
512;Fluctuating_24;9;6;Oblea rotunda;Myzoza;0;8760,556423;0;3505168,06;0
513;Fluctuating_24;9;6;Odontella auritia;Bacillariophyta;0;21960;0;3505168,06;0
514;Fluctuating_24;9;6;Peridiniella danica;Myzoza;0;8760,556423;0;3505168,06;0
515;Fluctuating_24;9;6;Phaeocystis indet.;Haptophyta;1374,427322;7,213491369;9914,419624;3505168,06;0,002828515
516;Fluctuating_24;9;6;Pinnularia indet.;Bacillariophyta;13,88310426;14244,57697;197758,9472;3505168,06;0,056419248
517;Fluctuating_24;9;6;Prorocentrum micans;Myzoza;0;17295,82289;0;3505168,06;0
518;Fluctuating_24;9;6;Prorocentrum minimum;Myzoza;138,8310426;2741,386476;380589,5426;3505168,06;0,108579542
519;Fluctuating_24;9;6;Prorocentrum triestinum;Myzoza;0;2504,725507;0;3505168,06;0
520;Fluctuating_24;9;6;Rhizosolemia indet.;Bacillariophyta;0;NA;NA;3505168,06;NA
521;Fluctuating_24;9;6;Rhodomonas indet.;Cryptophyta;291,5451895;41,20012226;12011,69745;3505168,06;0,003426854
522;Fluctuating_24;9;6;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;3505168,06;0,011775693
523;Fluctuating_12;11;6;Alexandrium species;Myzoza;0;406,2514514;0;4735157,218;0
524;Fluctuating_12;11;6;Amphidinium crassum;Myzoza;13,88310426;906,6974521;12587,77526;4735157,218;0,002658365
525;Fluctuating_12;11;6;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;4735157,218;NA
526;Fluctuating_12;11;6;Ciliate indet.;Ciliophora;41,64931279;715,2981959;29791,6783;4735157,218;0,006291592
527;Fluctuating_12;11;6;Coscinodiscus indet.;Bacillariophyta;83,29862557;1037,948339;86459,67008;4735157,218;0,018259092
528;Fluctuating_12;11;6;Cryptomonas indet.;Cryptophyta;472,0255449;157,8915229;74528,83211;4735157,218;0,015739463
529;Fluctuating_12;11;6;Cylendrotheca closterium;Bacillariophyta;13,88310426;280,4420905;3893,406782;4735157,218;0,000822234
530;Fluctuating_12;11;6;Gymnodinium indet.;Myzoza;236,0127725;461,2547662;108862,0162;4735157,218;0,022990159
531;Fluctuating_12;11;6;Hemiselmis indet.;Cryptophyta;485,9086492;57,40959958;27895,82098;4735157,218;0,005891213
532;Fluctuating_12;11;6;Leptocylindricus danicus;Bacillariophyta;2082,465639;1544,292807;3215936,707;4735157,218;0,679161548
533;Fluctuating_12;11;6;Oblea rotunda;Myzoza;27,76620852;8760,556423;243247,4364;4735157,218;0,051370509
534;Fluctuating_12;11;6;Odontella auritia;Bacillariophyta;0;21960;0;4735157,218;0
535;Fluctuating_12;11;6;Peridiniella danica;Myzoza;0;8760,556423;0;4735157,218;0
536;Fluctuating_12;11;6;Phaeocystis indet.;Haptophyta;2374,010829;7,213491369;17124,90662;4735157,218;0,003616544
537;Fluctuating_12;11;6;Pinnularia indet.;Bacillariophyta;13,88310426;14244,57697;197758,9472;4735157,218;0,041763966
538;Fluctuating_12;11;6;Prorocentrum micans;Myzoza;0;17295,82289;0;4735157,218;0
539;Fluctuating_12;11;6;Prorocentrum minimum;Myzoza;222,1296682;2741,386476;608943,2682;4735157,218;0,128600433
540;Fluctuating_12;11;6;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;4735157,218;0,007343656
541;Fluctuating_12;11;6;Rhizosolemia indet.;Bacillariophyta;0;NA;NA;4735157,218;NA
542;Fluctuating_12;11;6;Rhodomonas indet.;Cryptophyta;277,6620852;41,20012226;11439,71186;4735157,218;0,00241591
543;Fluctuating_12;11;6;Thalassiosira indet.;Bacillariophyta;41,64931279;1486,547343;61913,67527;4735157,218;0,013075316
544;Fluctuating_6;3;6;Alexandrium species;Myzoza;13,88310426;406,2514514;5640,031256;6146561,041;0,000917591
545;Fluctuating_6;3;6;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;6146561,041;0,004095876
546;Fluctuating_6;3;6;Chaetocerus species;Bacillariophyta;0;NA;NA;6146561,041;NA
547;Fluctuating_6;3;6;Ciliate indet.;Ciliophora;13,88310426;715,2981959;9930,55943;6146561,041;0,001615629
548;Fluctuating_6;3;6;Coscinodiscus indet.;Bacillariophyta;111,0648341;1037,948339;115279,5601;6146561,041;0,018755131
549;Fluctuating_6;3;6;Cryptomonas indet.;Cryptophyta;347,0776066;157,8915229;54800,61185;6146561,041;0,008915654
550;Fluctuating_6;3;6;Cylendrotheca closterium;Bacillariophyta;13,88310426;280,4420905;3893,406782;6146561,041;0,000633428
551;Fluctuating_6;3;6;Gymnodinium indet.;Myzoza;180,4803554;461,2547662;83247,42414;6146561,041;0,01354374
552;Fluctuating_6;3;6;Hemiselmis indet.;Cryptophyta;819,1031515;57,40959958;47024,38394;6146561,041;0,007650519
553;Fluctuating_6;3;6;Leptocylindricus danicus;Bacillariophyta;3123,698459;1544,292807;4823905,061;6146561,041;0,784813659
554;Fluctuating_6;3;6;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;6146561,041;0,019787279
555;Fluctuating_6;3;6;Odontella auritia;Bacillariophyta;0;21960;0;6146561,041;0
556;Fluctuating_6;3;6;Peridiniella danica;Myzoza;13,88310426;8760,556423;121623,7182;6146561,041;0,019787279
557;Fluctuating_6;3;6;Phaeocystis indet.;Haptophyta;2207,413578;7,213491369;15923,15879;6146561,041;0,00259058
558;Fluctuating_6;3;6;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;6146561,041;0
559;Fluctuating_6;3;6;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;6146561,041;0,0390657
560;Fluctuating_6;3;6;Prorocentrum minimum;Myzoza;138,8310426;2741,386476;380589,5426;6146561,041;0,061919102
561;Fluctuating_6;3;6;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;6146561,041;0,005657369
562;Fluctuating_6;3;6;Rhizosolemia indet.;Bacillariophyta;0;NA;NA;6146561,041;NA
563;Fluctuating_6;3;6;Rhodomonas indet.;Cryptophyta;527,557962;41,20012226;21735,45253;6146561,041;0,003536197
564;Fluctuating_6;3;6;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;6146561,041;0,006715265
565;Fluctuating_48;7;6;Alexandrium species;Myzoza;13,88310426;406,2514514;5640,031256;4052235,952;0,001391832
566;Fluctuating_48;7;6;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;4052235,952;0,006212755
567;Fluctuating_48;7;6;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;4052235,952;NA
568;Fluctuating_48;7;6;Ciliate indet.;Ciliophora;0;715,2981959;0;4052235,952;0
569;Fluctuating_48;7;6;Coscinodiscus indet.;Bacillariophyta;152,7141469;1037,948339;158509,3952;4052235,952;0,039116527
570;Fluctuating_48;7;6;Cryptomonas indet.;Cryptophyta;402,6100236;157,8915229;63568,70974;4052235,952;0,015687317
571;Fluctuating_48;7;6;Cylendrotheca closterium;Bacillariophyta;208,2465639;280,4420905;58401,10172;4052235,952;0,014412068
572;Fluctuating_48;7;6;Gymnodinium indet.;Myzoza;583,090379;461,2547662;268953,2164;4052235,952;0,066371559
573;Fluctuating_48;7;6;Hemiselmis indet.;Cryptophyta;347,0776066;57,40959958;19925,58642;4052235,952;0,004917183
574;Fluctuating_48;7;6;Heterocapsa rotunda;Myzoza;13,88310426;2020,951183;28057,07597;4052235,952;0,006923851
575;Fluctuating_48;7;6;Leptocylindricus danicus;Bacillariophyta;1554,907677;1544,292807;2401232,741;4052235,952;0,592569823
576;Fluctuating_48;7;6;Oblea rotunda;Myzoza;27,76620852;8760,556423;243247,4364;4052235,952;0,060027955
577;Fluctuating_48;7;6;Odontella auritia;Bacillariophyta;0;21960;0;4052235,952;0
578;Fluctuating_48;7;6;Peridiniella danica;Myzoza;55,53241705;8760,556423;486494,8729;4052235,952;0,12005591
579;Fluctuating_48;7;6;Phaeocystis indet.;Haptophyta;1707,621824;7,213491369;12317,91529;4052235,952;0,003039782
580;Fluctuating_48;7;6;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;4052235,952;0
581;Fluctuating_48;7;6;Prorocentrum micans;Myzoza;0;17295,82289;0;4052235,952;0
582;Fluctuating_48;7;6;Prorocentrum minimum;Myzoza;97,18172983;2741,386476;266412,6798;4052235,952;0,065744612
583;Fluctuating_48;7;6;Prorocentrum triestinum;Myzoza;0;2504,725507;0;4052235,952;0
584;Fluctuating_48;7;6;Rhodomonas indet.;Cryptophyta;347,0776066;41,20012226;14299,63982;4052235,952;0,003528827
585;Fluctuating_48;7;6;Thalassiosira indet.;Bacillariophyta;0;1486,547343;0;4052235,952;0
586;Fluctuating_36;10;6;Alexandrium species;Myzoza;83,29862557;406,2514514;33840,18754;8331511,418;0,004061711
587;Fluctuating_36;10;6;Amphidinium crassum;Myzoza;41,64931279;906,6974521;37763,32579;8331511,418;0,00453259
588;Fluctuating_36;10;6;Chaetocerus species;Bacillariophyta;0;NA;NA;8331511,418;NA
589;Fluctuating_36;10;6;Ciliate indet.;Ciliophora;0;715,2981959;0;8331511,418;0
590;Fluctuating_36;10;6;Coscinodiscus indet.;Bacillariophyta;222,1296682;1037,948339;230559,1202;8331511,418;0,027673145
591;Fluctuating_36;10;6;Cryptomonas indet.;Cryptophyta;666,3890046;157,8915229;105217,1747;8331511,418;0,012628822
592;Fluctuating_36;10;6;Cylendrotheca closterium;Bacillariophyta;55,53241705;280,4420905;15573,62713;8331511,418;0,001869244
593;Fluctuating_36;10;6;Gymnodinium indet.;Myzoza;83,29862557;461,2547662;38421,88806;8331511,418;0,004611635
594;Fluctuating_36;10;6;Hemiselmis indet.;Cryptophyta;347,0776066;57,40959958;19925,58642;8331511,418;0,002391593
595;Fluctuating_36;10;6;Leptocylindricus danicus;Bacillariophyta;3685,964182;1544,292807;5692207,973;8331511,418;0,683214328
596;Fluctuating_36;10;6;Oblea rotunda;Myzoza;27,76620852;8760,556423;243247,4364;8331511,418;0,029196075
597;Fluctuating_36;10;6;Odontella auritia;Bacillariophyta;0;21960;0;8331511,418;0
598;Fluctuating_36;10;6;Peridiniella danica;Myzoza;0;8760,556423;0;8331511,418;0
599;Fluctuating_36;10;6;Phaeocystis indet.;Haptophyta;416,4931279;7,213491369;3004,369583;8331511,418;0,000360603
600;Fluctuating_36;10;6;Pinnularia indet.;Bacillariophyta;13,88310426;14244,57697;197758,9472;8331511,418;0,023736263
601;Fluctuating_36;10;6;Prorocentrum micans;Myzoza;55,53241705;17295,82289;960478,8497;8331511,418;0,115282666
602;Fluctuating_36;10;6;Prorocentrum minimum;Myzoza;222,1296682;2741,386476;608943,2682;8331511,418;0,073089172
603;Fluctuating_36;10;6;Prorocentrum triestinum;Myzoza;27,76620852;2504,725507;69546,73071;8331511,418;0,008347433
604;Fluctuating_36;10;6;Rhizosolemia indet.;Bacillariophyta;0;NA;NA;8331511,418;NA
605;Fluctuating_36;10;6;Rhodomonas indet.;Cryptophyta;819,1031515;41,20012226;33747,14998;8331511,418;0,004050544
606;Fluctuating_36;10;6;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;8331511,418;0,004954177
607;Fluctuating_12;12;6;Alexandrium species;Myzoza;27,76620852;406,2514514;11280,06251;6637977,735;0,001699322
608;Fluctuating_12;12;6;Amphidinium crassum;Myzoza;41,64931279;906,6974521;37763,32579;6637977,735;0,00568898
609;Fluctuating_12;12;6;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;6637977,735;NA
610;Fluctuating_12;12;6;Ciliate indet.;Ciliophora;13,88310426;715,2981959;9930,55943;6637977,735;0,001496022
611;Fluctuating_12;12;6;Coscinodiscus indet.;Bacillariophyta;236,0127725;1037,948339;244969,0653;6637977,735;0,036904171
612;Fluctuating_12;12;6;Cryptomonas indet.;Cryptophyta;513,6748577;157,8915229;81104,90553;6637977,735;0,012218315
613;Fluctuating_12;12;6;Cylendrotheca closterium;Bacillariophyta;124,9479384;280,4420905;35040,66105;6637977,735;0,005278816
614;Fluctuating_12;12;6;Gymnodinium indet.;Myzoza;444,2593364;461,2547662;204916,7364;6637977,735;0,030870356
615;Fluctuating_12;12;6;Hemiselmis indet.;Cryptophyta;569,2072747;57,40959958;32677,96172;6637977,735;0,004922879
616;Fluctuating_12;12;6;Heterocapsa rotunda;Myzoza;13,88310426;2020,951183;28057,07597;6637977,735;0,004226751
617;Fluctuating_12;12;6;Leptocylindricus danicus;Bacillariophyta;2894,627239;1544,292807;4470152,024;6637977,735;0,673420762
618;Fluctuating_12;12;6;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;6637977,735;0,018322405
619;Fluctuating_12;12;6;Odontella auritia;Bacillariophyta;0;21960;0;6637977,735;0
620;Fluctuating_12;12;6;Peridiniella danica;Myzoza;0;8760,556423;0;6637977,735;0
621;Fluctuating_12;12;6;Phaeocystis indet.;Haptophyta;2221,296682;7,213491369;16023,30444;6637977,735;0,002413883
622;Fluctuating_12;12;6;Pinnularia indet.;Bacillariophyta;27,76620852;14244,57697;395517,8944;6637977,735;0,059584095
623;Fluctuating_12;12;6;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;6637977,735;0,036173624
624;Fluctuating_12;12;6;Prorocentrum minimum;Myzoza;208,2465639;2741,386476;570884,3138;6637977,735;0,086002746
625;Fluctuating_12;12;6;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;6637977,735;0,005238548
626;Fluctuating_12;12;6;Rhodomonas indet.;Cryptophyta;499,7917534;41,20012226;20591,48134;6637977,735;0,003102071
627;Fluctuating_12;12;6;Thalassiosira indet.;Bacillariophyta;55,53241705;1486,547343;82551,56703;6637977,735;0,012436252
628;Fluctuating_36;2;6;Alexandrium species;Myzoza;0;406,2514514;0;8239338,939;0
629;Fluctuating_36;2;6;Amphidinium crassum;Myzoza;13,88310426;906,6974521;12587,77526;8239338,939;0,001527765
630;Fluctuating_36;2;6;Chaetocerus species;Bacillariophyta;0;NA;NA;8239338,939;NA
631;Fluctuating_36;2;6;Ciliate indet.;Ciliophora;13,88310426;715,2981959;9930,55943;8239338,939;0,001205262
632;Fluctuating_36;2;6;Coscinodiscus indet.;Bacillariophyta;194,3634597;1037,948339;201739,2302;8239338,939;0,024484881
633;Fluctuating_36;2;6;Cryptomonas indet.;Cryptophyta;735,8045259;157,8915229;116177,2971;8239338,939;0,014100318
634;Fluctuating_36;2;6;Cylendrotheca closterium;Bacillariophyta;138,8310426;280,4420905;38934,06782;8239338,939;0,004725387
635;Fluctuating_36;2;6;Gymnodinium indet.;Myzoza;333,1945023;461,2547662;153687,5523;8239338,939;0,018652898
636;Fluctuating_36;2;6;Hemiselmis indet.;Cryptophyta;347,0776066;57,40959958;19925,58642;8239338,939;0,002418348
637;Fluctuating_36;2;6;Heterocapsa rotunda;Myzoza;0;2020,951183;0;8239338,939;0
638;Fluctuating_36;2;6;Leptocylindricus danicus;Bacillariophyta;4331,52853;1544,292807;6689148,352;8239338,939;0,81185498
639;Fluctuating_36;2;6;Oblea rotunda;Myzoza;0;8760,556423;0;8239338,939;0
640;Fluctuating_36;2;6;Odontella auritia;Bacillariophyta;0;21960;0;8239338,939;0
641;Fluctuating_36;2;6;Peridiniella danica;Myzoza;0;8760,556423;0;8239338,939;0
642;Fluctuating_36;2;6;Phaeocystis indet.;Haptophyta;1305,011801;7,213491369;9413,691363;8239338,939;0,00114253
643;Fluctuating_36;2;6;Pinnularia indet.;Bacillariophyta;13,88310426;14244,57697;197758,9472;8239338,939;0,024001798
644;Fluctuating_36;2;6;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;8239338,939;0,02914308
645;Fluctuating_36;2;6;Prorocentrum minimum;Myzoza;166,5972511;2741,386476;456707,451;8239338,939;0,055430108
646;Fluctuating_36;2;6;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;8239338,939;0,004220407
647;Fluctuating_36;2;6;Rhodomonas indet.;Cryptophyta;416,4931279;41,20012226;17159,56779;8239338,939;0,002082639
648;Fluctuating_36;2;6;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;8239338,939;0,005009599
649;control;4;6;Alexandrium species;Myzoza;55,53241705;406,2514514;22560,12503;4372156,357;0,005159954
650;control;4;6;Amphidinium crassum;Myzoza;41,64931279;906,6974521;37763,32579;4372156,357;0,008637231
651;control;4;6;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;4372156,357;NA
652;control;4;6;Ciliate indet.;Ciliophora;0;715,2981959;0;4372156,357;0
653;control;4;6;Coscinodiscus indet.;Bacillariophyta;166,5972511;1037,948339;172919,3401;4372156,357;0,039550127
654;control;4;6;Cryptomonas indet.;Cryptophyta;485,9086492;157,8915229;76720,85659;4372156,357;0,017547601
655;control;4;6;Cylendrotheca closterium;Bacillariophyta;138,8310426;280,4420905;38934,06782;4372156,357;0,008905004
656;control;4;6;Gymnodinium indet.;Myzoza;208,2465639;461,2547662;96054,72015;4372156,357;0,021969644
657;control;4;6;Hemiselmis indet.;Cryptophyta;347,0776066;57,40959958;19925,58642;4372156,357;0,004557382
658;control;4;6;Heterocapsa rotunda;Myzoza;13,88310426;2020,951183;28057,07597;4372156,357;0,006417217
659;control;4;6;Leptocylindricus danicus;Bacillariophyta;1985,283909;1544,292807;3065859,66;4372156,357;0,701223701
660;control;4;6;Oblea rotunda;Myzoza;0;8760,556423;0;4372156,357;0
661;control;4;6;Odontella auritia;Bacillariophyta;0;21960;0;4372156,357;0
662;control;4;6;Peridiniella danica;Myzoza;13,88310426;8760,556423;121623,7182;4372156,357;0,027817788
663;control;4;6;Phaeocystis indet.;Haptophyta;1804,803554;7,213491369;13018,93486;4372156,357;0,002977692
664;control;4;6;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;4372156,357;0
665;control;4;6;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;4372156,357;0,054920202
666;control;4;6;Prorocentrum minimum;Myzoza;124,9479384;2741,386476;342530,5885;4372156,357;0,078343627
667;control;4;6;Prorocentrum triestinum;Myzoza;13,88310426;2504,725507;34773,36535;4372156,357;0,007953367
668;control;4;6;Rhodomonas indet.;Cryptophyta;485,9086492;41,20012226;20019,49575;4372156,357;0,004578861
669;control;4;6;Thalassiosira indet.;Bacillariophyta;27,76620852;1486,547343;41275,78351;4372156,357;0,009440601
670;Fluctuating_48;6;6;Alexandrium species;Myzoza;13,88310426;406,2514514;5640,031256;6023739,038;0,000936301
671;Fluctuating_48;6;6;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;6023739,038;0,004179389
672;Fluctuating_48;6;6;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;6023739,038;NA
673;Fluctuating_48;6;6;Ciliate indet.;Ciliophora;55,53241705;715,2981959;39722,23773;6023739,038;0,006594283
674;Fluctuating_48;6;6;Coscinodiscus indet.;Bacillariophyta;111,0648341;1037,948339;115279,5601;6023739,038;0,019137542
675;Fluctuating_48;6;6;Cryptomonas indet.;Cryptophyta;374,8438151;157,8915229;59184,6608;6023739,038;0,009825237
676;Fluctuating_48;6;6;Cylendrotheca closterium;Bacillariophyta;41,64931279;280,4420905;11680,22035;6023739,038;0,001939032
677;Fluctuating_48;6;6;Gymnodinium indet.;Myzoza;513,6748577;461,2547662;236934,9764;6023739,038;0,039333539
678;Fluctuating_48;6;6;Hemiselmis indet.;Cryptophyta;360,9607108;57,40959958;20722,60987;6023739,038;0,003440157
679;Fluctuating_48;6;6;Heterocapsa rotunda;Myzoza;0;2020,951183;0;6023739,038;0
680;Fluctuating_48;6;6;Leptocylindricus danicus;Bacillariophyta;2013,050118;1544,292807;3108738,817;6023739,038;0,516081257
681;Fluctuating_48;6;6;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;6023739,038;0,020190735
682;Fluctuating_48;6;6;Odontella auritia;Bacillariophyta;41,64931279;21960;914618,9089;6023739,038;0,151835746
683;Fluctuating_48;6;6;Peridiniella danica;Myzoza;41,64931279;8760,556423;364871,1547;6023739,038;0,060572205
684;Fluctuating_48;6;6;Phaeocystis indet.;Haptophyta;1180,063862;7,213491369;8512,380483;6023739,038;0,001413139
685;Fluctuating_48;6;6;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;6023739,038;0
686;Fluctuating_48;6;6;Prorocentrum micans;Myzoza;13,88310426;17295,82289;240119,7124;6023739,038;0,039862237
687;Fluctuating_48;6;6;Prorocentrum minimum;Myzoza;236,0127725;2741,386476;647002,2226;6023739,038;0,10740874
688;Fluctuating_48;6;6;Prorocentrum triestinum;Myzoza;27,76620852;2504,725507;69546,73071;6023739,038;0,011545442
689;Fluctuating_48;6;6;Rhodomonas indet.;Cryptophyta;333,1945023;41,20012226;13727,65423;6023739,038;0,002278926
690;Fluctuating_48;6;6;Thalassiosira indet.;Bacillariophyta;13,88310426;1486,547343;20637,89175;6023739,038;0,003426093
691;Fluctuating_24;8;6;Alexandrium species;Myzoza;69,41552131;406,2514514;28200,15628;5818629,442;0,004846529
692;Fluctuating_24;8;6;Amphidinium crassum;Myzoza;27,76620852;906,6974521;25175,55052;5818629,442;0,004326715
693;Fluctuating_24;8;6;Chaetocerus species;Bacillariophyta;13,88310426;NA;NA;5818629,442;NA
694;Fluctuating_24;8;6;Ciliate indet.;Ciliophora;0;715,2981959;0;5818629,442;0
695;Fluctuating_24;8;6;Coscinodiscus indet.;Bacillariophyta;166,5972511;1037,948339;172919,3401;5818629,442;0,029718225
696;Fluctuating_24;8;6;Cryptomonas indet.;Cryptophyta;263,778981;157,8915229;41648,46501;5818629,442;0,007157779
697;Fluctuating_24;8;6;Cylendrotheca closterium;Bacillariophyta;152,7141469;280,4420905;42827,47461;5818629,442;0,007360406
698;Fluctuating_24;8;6;Gymnodinium indet.;Myzoza;472,0255449;461,2547662;217724,0324;5818629,442;0,037418439
699;Fluctuating_24;8;6;Hemiselmis indet.;Cryptophyta;319,311398;57,40959958;18331,5395;5818629,442;0,003150491
700;Fluctuating_24;8;6;Heterocapsa rotunda;Myzoza;27,76620852;2020,951183;56114,15195;5818629,442;0,009643878
701;Fluctuating_24;8;6;Leptocylindricus danicus;Bacillariophyta;2415,660142;1544,292807;3730486,581;5818629,442;0,641128056
702;Fluctuating_24;8;6;Oblea rotunda;Myzoza;13,88310426;8760,556423;121623,7182;5818629,442;0,020902468
703;Fluctuating_24;8;6;Odontella auritia;Bacillariophyta;13,88310426;21960;304872,9695;5818629,442;0,052396011
704;Fluctuating_24;8;6;Peridiniella danica;Myzoza;13,88310426;8760,556423;121623,7182;5818629,442;0,020902468
705;Fluctuating_24;8;6;Phaeocystis indet.;Haptophyta;3852,561433;7,213491369;27790,41864;5818629,442;0,004776111
706;Fluctuating_24;8;6;Pinnularia indet.;Bacillariophyta;0;14244,57697;0;5818629,442;0
707;Fluctuating_24;8;6;Prorocentrum micans;Myzoza;0;17295,82289;0;5818629,442;0
708;Fluctuating_24;8;6;Prorocentrum minimum;Myzoza;291,5451895;2741,386476;799238,0395;5818629,442;0,13735847
709;Fluctuating_24;8;6;Prorocentrum triestinum;Myzoza;0;2504,725507;0;5818629,442;0
710;Fluctuating_24;8;6;Rhodomonas indet.;Cryptophyta;166,5972511;41,20012226;6863,827113;5818629,442;0,00117963
711;Fluctuating_24;8;6;Thalassiosira indet.;Bacillariophyta;69,41552131;1486,547343;103189,4588;5818629,442;0,017734324
712;control;1;18;Alexandrium species;Myzoza;27,76620852;406,2514514;11280,06251;3920024,627;0,002877549
713;control;1;18;Amphidinium crassum;Myzoza;111,0648341;906,6974521;100702,2021;3920024,627;0,025689176
714;control;1;18;Chaetocerus species;Bacillariophyta;0;NA;NA;3920024,627;NA
715;control;1;18;Ciliate indet.;Ciliophora;180,4803554;715,2981959;129097,2726;3920024,627;0,032932771
716;control;1;18;Coscinodiscus indet.;Bacillariophyta;458,1424406;1037,948339;475528,1854;3920024,627;0,121307448
717;control;1;18;Cryptomonas indet.;Cryptophyta;652,5059003;157,8915229;103025,1503;3920024,627;0,026281761
718;control;1;18;Cylendrotheca closterium;Bacillariophyta;555,3241705;280,4420905;155736,2713;3920024,627;0,039728391
719;control;1;18;Gymnodinium indet.;Myzoza;652,5059003;461,2547662;300971,4565;3920024,627;0,07677795
720;control;1;18;Hemiselmis indet.;Cryptophyta;111,0648341;57,40959958;6376,187653;3920024,627;0,001626568
721;control;1;18;Heterocapsa rotunda;Myzoza;0;2020,951183;0;3920024,627;0
722;control;1;18;Leptocylindricus danicus;Bacillariophyta;208,2465639;1544,292807;321593,6707;3920024,627;0,082038686
723;control;1;18;Oblea rotunda;Myzoza;69,41552131;8760,556423;608118,591;3920024,627;0,155131319
724;control;1;18;Odontella auritia;Bacillariophyta;0;21960;0;3920024,627;0
